HDI Rank,Country,1990,1991,1992,1993,1994,1995,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
75,Iran,0.381885556,0.429242778,0.429242778,0.429242778,0.429242778,0.4766,0.526477778,0.540061111,0.540061111,0.540061111,0.540061111,0.553644444,0.570162222,0.58668,0.605975556,0.616937778,0.625122222,0.639011111,0.683455556,0.683455556,0.683455556,0.690290112,0.697193013
120,Iraq,0.362055556,0.371466667,0.371466667,0.371466667,0.371466667,0.380877778,0.400666667,0.428494445,0.428494445,0.428494445,0.428494445,0.456322222,0.458368889,0.460415556,0.462462222,0.464508889,0.466555556,0.466555556,0.466555556,0.466555556,0.466555556,0.471221112,0.475933323
11,Ireland,0.696733333,0.720061111,0.720061111,0.720061111,0.720061111,0.743388889,0.836588889,0.851283334,0.851283334,0.851283334,0.851283334,0.865977778,0.867417778,0.879968889,0.884186667,0.885626667,0.887066667,0.887066667,0.887066667,0.887066667,0.887066667,0.895937334,0.904896707
19,Israel,0.713644444,0.738957545,0.738957545,0.738957545,0.738957545,0.764270645,0.819810883,0.83403684,0.83403684,0.83403684,0.83403684,0.848262796,0.845843937,0.848980633,0.843783996,0.846920692,0.847967317,0.851288075,0.85426783,0.85426783,0.85426783,0.862810508,0.871438613
26,Italy,0.592051111,0.621027222,0.621027222,0.621027222,0.621027222,0.650003333,0.695473333,0.728609886,0.728609886,0.728609886,0.728609886,0.761746439,0.768409423,0.775072406,0.778957611,0.780065038,0.783950244,0.789505799,0.789505799,0.789505799,0.789505799,0.797400857,0.805374866
96,Jamaica,0.5271,0.545516667,0.545516667,0.545516667,0.545516667,0.563933333,0.588044444,0.618116667,0.618116667,0.618116667,0.618116667,0.648188889,0.652222222,0.656255556,0.660288889,0.664322222,0.668355556,0.668355556,0.668355556,0.668355556,0.668355556,0.675039112,0.681789503
17,Japan,0.699044444,0.719415544,0.719415544,0.719415544,0.719415544,0.739786643,0.766997045,0.775942967,0.775942967,0.775942967,0.775942967,0.784888889,0.790066667,0.792466667,0.794866667,0.800044444,0.802444444,0.808,0.808,0.808,0.808,0.81608,0.8242408
77,Jordan,0.495133333,0.569729057,0.569729057,0.569729057,0.569729057,0.644324781,0.670799478,0.689134884,0.689134884,0.689134884,0.689134884,0.707470289,0.705921251,0.70714999,0.713934286,0.708218581,0.702502876,0.699725098,0.699725098,0.699725098,0.699725098,0.706722349,0.713789572
70,Kazakhstan,0.606266667,0.61985,0.61985,0.61985,0.61985,0.633433333,0.682811111,0.719055556,0.719055556,0.719055556,0.719055556,0.7553,0.759471111,0.758086667,0.75948,0.755317778,0.753933333,0.759488889,0.762266667,0.762266667,0.762266667,0.769889334,0.777588227
147,Kenya,0.391583333,0.402949359,0.402949359,0.402949359,0.402949359,0.414315385,0.431166667,0.448972223,0.448972223,0.448972223,0.448972223,0.466777778,0.471888889,0.490888889,0.501555556,0.512222222,0.514555556,0.514555556,0.514555556,0.514555556,0.514555556,0.519701112,0.524898123
133,Kiribati,,,,,,,,,,,,,,,,,0.602070533,0.602070533,0.602070533,0.602070533,0.602070533,0.608091238,0.614172151
